gtf_name	database	mean_gene_length	variance_gene_length	mean_exon_count	variance_exon_count	mean_protein_length	variance_protein_length
habropoda_laboriosa_gca001263275v1rs	metazoa	13084.679014797895	1145680680.418015	6.97715761247393	36.0411945024701	595.3995431522495	383844.0684980034
haemaphysalis_longicornis_gca013339765v2vb	metazoa	6395.671903629488	109554371.60478522	2.9919301391758606	13.51435982607444	294.1596818837472	67177.62541688126
halichondria_panicea_gca963675165v1rs	metazoa	6952.412519507543	395103624.1072167	8.323738512224727	83.69154569901903	624.828333622334	485625.9281012057
haliotis_rubra_gca003918875v1rs	metazoa	22220.14291478916	1306860274.1724656	7.809973770932813	75.46965604397019	492.56762391552894	234120.11327666903
haliotis_rufescens_gca023055435v1rs	metazoa	24016.06550960829	1637811186.5531034	7.858458182284816	90.27319594161824	550.9001636136152	359186.4504751095
halyomorpha_halys_gca000696795v2rs	metazoa	28741.521117024957	2980772622.621478	7.38853943457524	54.72024193545228	492.1464712794636	246748.95953458865
harpegnathos_saltator_gca003227715v2rs	metazoa	15337.782233823762	1913732428.8032188	6.295839265938934	31.06744412193564	548.0238095238095	357574.0923845688
heliconius_melpomene	metazoa	8474.369484568631	101446244.50658688	6.588759965269555	39.62894217074948	454.2780014207909	234462.216520287
helicoverpa_armigera_gca023701775v1rs	metazoa	18231.253442053203	1699749505.538062	7.249431894131801	59.82401712259207	560.4756717016442	329602.23619039496
helicoverpa_zea_gca022581195v1rs	metazoa	15899.700529029666	1127237018.867986	6.9107346146119335	56.28475818653079	544.4108350632827	317646.6176350714
helobdella_robusta	metazoa	3920.022106520997	26681922.81740211	5.980539433253671	38.2621794196391	374.8150819392284	130968.05197174866
hermetia_illucens_gca905115235v1	metazoa	39783.90538417595	8294990446.382893	5.230862610682662	22.034751209002565	543.1697372179377	399336.8926326239
hofstenia_miamia	metazoa	14234.53905762893	498578478.2386873	4.949585819898459	36.12839848341536	397.2545648882159	159380.48113424037
homalodisca_vitripennis_gca021130785v2rs	metazoa	34595.80581792605	4582550178.121916	6.561444935691318	51.84901034234285	455.3542001607717	232337.7174741932
homarus_americanus_gca018991925v1	metazoa	24560.47299713877	1402218105.2715917	6.549356223175966	46.10513304107005	508.2833512160229	309087.2536379485
homarus_gammarus_gca958450375v1	metazoa	27378.562158205223	1916777888.0824232	6.478792576325195	40.66580420910517	447.47388364982993	224322.36611447905
hyalella_azteca_gca000764305v2	metazoa	11183.012628976783	252612534.08147645	6.537403267411866	37.75568158896551	531.7118981083405	258197.1223994066
hyalomma_asiaticum_gca013339685v1	metazoa	10574.47763459722	202472191.49371427	3.727567129941978	15.753460585683346	319.02145459452163	78457.41882923045
hyalomma_asiaticum_gca013339685v2vb	metazoa	10574.47763459722	202472191.49371427	3.727567129941978	15.753460585683346	319.02145459452163	78457.41882923045
hydra_vulgaris_gca022113875v1rs	metazoa	20003.199064765024	860775663.0764862	6.69169978957213	73.03939285038577	510.62193126022913	321218.59139142535
hydractinia_symbiolongicarpus_gca029227915v2rs	metazoa	8809.559925824713	142867197.0118301	7.339254343158306	81.96981620254569	550.2466328323248	406611.9846526605
hylaeus_anthracinus_gca026225885v1rs	metazoa	17687.613533545096	2369618270.880375	6.80931754740591	33.705742978572495	590.5387429011455	360530.5762087007
hylaeus_volcanicus_gca026283585v1rs	metazoa	16097.159630492964	2167315649.01311	7.086506086506087	34.318021144994034	596.8358801692135	336487.41296910745
hymenolepis_microstoma	metazoa	6883.1222014005325	84594594.53694935	7.257914981753625	50.552431675154295	543.6478942696518	364010.4704066426
hypsibius_exemplaris_gca002082055v1	metazoa	2957.7082601935904	8845561.47356553	5.932895330758814	29.65514163670154	421.3119514519284	163706.6811948023
ichneumon_xanthorius_gca917499995v1	metazoa	7716.61033703634	236275100.10678703	6.103841084541518	22.289281921076235	506.7782903408021	240197.75189471355
ischnura_elegans_gca921293095v1rs	metazoa	53489.83937726648	13880295967.941122	7.3142428410654	56.91343809671764	572.5634612979867	336745.5831980731
ixodes_persulcatus_gca013358835v1	metazoa	14084.361194807128	314568986.7333829	4.704869248223784	23.51590032792975	358.75668638172823	92146.39898391571
ixodes_persulcatus_gca013358835v2vb	metazoa	14643.88399774616	336666695.9158968	4.794090717002395	24.524495454210708	359.2462318636428	94238.89953677791
ixodes_scapularis	metazoa	10834.509517766495	258806545.60160807	4.334244435767278	23.91580485692711	284.0327020695041	79055.55611312605
ixodes_scapularis_gca016920785v2	metazoa	25961.23470497768	2612462083.6679587	6.0353726696425225	48.43692863577639	449.7006264300987	159107.32281864877
ixodes_scapularis_ise6	metazoa	10973.539607596264	264870770.9840825	4.625642639806946	24.11093782475538	279.13172804532576	75700.87887471162
leguminivora_glycinivorella_gca023078275v1rs	metazoa	25659.0223200051	3025003255.8001394	6.863401568777501	55.97559988267356	510.26592691792615	277206.5810640785
lepeophtheirus_salmonis_gca016086655v3rs	metazoa	11507.13493649208	704473687.7131119	4.234051662623092	16.042696820566352	506.032610246896	237000.76943531845
leptinotarsa_decemlineata_gca000500325v2	metazoa	16241.251785714288	772014197.9628155	5.065	20.39594613900993	482.84492857142857	266468.3094749574
leptotrombidium_deliense	metazoa	1310.4322629031158	1742812.8698658936	2.8402536305993045	5.54143694644035	343.29842503579465	99783.91564118493
limnephilus_lunatus_gca917563855v2	metazoa	24085.38799629229	1307828219.5205944	6.6395025490499	39.74959894912444	490.41024254596016	230761.65563552247
limnephilus_marmoratus_gca917880885v1	metazoa	24794.752957915232	1405042161.9964058	6.365059158304628	36.742704755730166	470.841770256103	203588.5614214447
limnephilus_rhombicus_gca929108145v2	metazoa	26377.111573752794	1553118871.2424085	6.419307579612923	36.3827733946688	472.49101704063537	199609.90000026877
limnoperna_fortunei_gca944474755v1	metazoa	17765.660317824564	567283070.778563	6.84415696173484	63.49921989538756	422.4736102346394	244999.49918881888
limulus_polyphemus_gca000517525v1	metazoa	34459.814016526034	1569629812.2509103	7.889126918200499	59.974852477464005	500.7059852227517	238507.84372816648
linepithema_humile_gca000217595v1rs	metazoa	14111.40663221361	1351137037.740485	6.765116279069767	33.2504498314259	580.6177433247201	337294.9189029955
lineus_longissimus_gca910592395v2	metazoa	10197.433575978162	437112368.44993776	7.492265696087352	59.85381510800776	493.81624709331714	262464.59506891377
lingula_anatina_gca001039355v2	metazoa	9351.436714940151	130549942.71912634	8.505209102999853	76.93576183235959	539.5255652430915	296816.360708939
liolophura_japonica_gca032854445v1rs	metazoa	18065.513316496385	550383085.5102698	9.360234186660543	100.79301821046543	572.8878429571806	369450.8865647861
loa_loa	metazoa	2856.58773812718	11631276.231585065	6.624429836329488	48.15859546881392	329.2697209551918	135454.23159938547
lottia_gigantea	metazoa	5325.626606683804	57854756.90633178	6.009083119108826	53.87643319674146	382.5386032562125	155109.6190161732
lucilia_cuprina	metazoa	12149.215887074452	784727334.332879	4.536742319402159	15.493702154065288	518.2002491004705	362581.1117901255
lucilia_cuprina_gca022045245v1rs	metazoa	13847.71989660372	1370081830.5002382	4.251454010196023	13.557188572188249	544.6486680548575	366529.9093733156
lutzomyia_longipalpis	metazoa	6139.240840207174	50494082.98208635	4.332821791674659	10.722408477974955	495.7664492614617	235670.4990219618
lutzomyia_longipalpis_gca024334085v1rs	metazoa	15278.669247197013	4614895321.467081	4.39499911016195	12.434421905312014	584.6562555614878	365699.77975573856
lytechinus_pictus_gca015342785v2rs	metazoa	13870.028060811905	193914508.1796339	7.742600679281902	68.73597492718889	513.1359372472909	260801.9160963558
lytechinus_variegatus_gca018143015v1	metazoa	20222.590991308956	442810098.9848707	8.730930427493714	98.7317543755971	604.0535139189129	402997.2609233043
machimus_atricapillus_gca933228815v1	metazoa	7613.464565494625	252399040.2901263	5.669247586081253	20.573201966389817	538.2693568956093	250117.6097760463
macrobrachium_nipponense_gca015104395v2rs	metazoa	68742.09185567843	17290287503.86548	6.510129953991444	48.2920433216914	519.6127209621438	300951.69090972893
macrosteles_quadrilineatus_gca028750875v1rs	metazoa	30507.401883616178	3032727745.004694	7.414941535101688	62.15068401127821	543.1091951408163	268320.0024538931
magallana_gigas_gca963853765v1rs	metazoa	12743.032869251716	572443717.5247327	8.440685766885284	95.01206353706996	574.3576880297626	367124.2418763975
malaya_genurostris_gca030247185v2rs	metazoa	38657.78475699559	11377590966.22519	4.311045655375552	13.282873786854235	603.979970544919	363740.9135099778
manduca_sexta_gca014839805v1rs	metazoa	16209.799336130767	1151822350.1611595	7.154130393937496	53.43953933987973	516.5844554393436	288216.7859114268
mayetiola_destructor	metazoa	2721.855472474532	14806691.44714246	4.284086917247955	21.51444263582552	376.2533246349175	242776.88192398084
megachile_rotundata_gca000220905v1rs	metazoa	16608.089265850944	1959990833.2592049	6.724230626622173	34.28447076241781	582.4884130515387	375186.51502286375
megaselia_scalaris	metazoa	2354.585027484513	6959710.720278422	2.992060029665823	5.178209202678848	225.2621062734491	54081.92710582501
melanaphis_sacchari_gca002803265v2rs	metazoa	12900.588636363636	880644392.6542099	7.178003246753247	52.524932127597225	521.68125	247881.1458128704
melitaea_cinxia_gca905220565v1	metazoa	23645.729840480024	1181736411.6517065	6.828991658129665	45.5004283574862	496.0618322845017	249986.34853653272
mercenaria_mercenaria_gca014805675v2	metazoa	23404.294366690938	1473468832.4883418	6.916646441765769	72.50362316356987	512.6238168432975	253553.42916360943
microctonus_aethiopoides_gca030272655v1cm	metazoa	2416.6996061087693	6176928.751429699	4.5842028885356925	12.755297082261178	449.93435146154377	257388.04268375176
microctonus_aethiopoides_gca030272935v1cm	metazoa	2565.5726079593564	7076557.759952467	4.740544736099351	14.429961399663911	465.0294242167655	271305.38315786474
microctonus_aethiopoides_gca030347275v1cm	metazoa	5444.136600625652	99353037.9223784	5.069944653886259	15.5308044490463	512.6034330632871	274175.3867618374
microctonus_hyperodae_gca030347285v1cm	metazoa	4583.490716180371	59985864.25370038	4.966629588431591	13.955244355595442	497.90604945666126	280453.4169812
microplitis_demolitor_gca026212275v2rs	metazoa	11058.160622633572	1076312370.0695364	5.291291543962979	18.00046690296198	576.9837610433319	373543.5780769002
microplitis_mediator_gca029852145v1rs	metazoa	11721.688042087302	1357308004.8145845	5.03462249395706	16.822761382541266	562.2336840608559	320154.2244493773
mizuhopecten_yessoensis_gca002113885v2	metazoa	20958.411747921084	942445330.19363	8.109978803195826	87.99988900529851	552.5657508560248	356793.72675161506
mnemiopsis_leidyi	metazoa	5738.18470544277	51399411.63655499	5.5149458213974345	34.411590770558924	460.9973222069996	167817.87238493212
monomorium_pharaonis_gca013373865v2	metazoa	16743.67558313717	1824774731.2651267	6.03530922319709	30.364639886896665	551.6742278336543	331159.60801815643
musca_domestica	metazoa	15079.047493403694	1321517629.8927517	4.19927787807249	12.523579785426843	546.0486043605055	348427.94597437314
mya_arenaria_gca026914265v1rs	metazoa	16599.597346729206	594399930.2615684	8.205156670644723	93.15740998863708	563.6445005689545	379751.2867445957
myopa_tessellatipennis_gca943737955v1	metazoa	9164.86333078036	523959418.0587668	5.249425580801634	18.456675201929396	570.1439026465832	337375.8045668617
mytilus_californianus_gca021869535v1rs	metazoa	30308.32686811721	2592375304.5713787	8.264299051175552	94.61301813051772	564.8148839690584	379722.18065339234
nasonia_vitripennis	metazoa	16460.643802382	3822781849.708052	6.12726069695633	28.95792307430105	547.4043523011322	334558.8043572049
necator_americanus	metazoa	4286.031639951966	21601063.472787503	6.411214953271028	34.129870041146475	268.1907273012061	68052.6862089165
nematostella_vectensis	metazoa	4608.73830379849	37490749.06888518	5.315262584265128	43.55989824063012	334.72998829370687	111582.6697437307
neodiprion_lecontei_gca021901455v1rs	metazoa	16026.636895312891	2395977919.745985	6.751942518171944	35.06170766514476	598.6880274041273	393405.6439751276
neodiprion_pinetum_gca021155775v1rs	metazoa	15892.69203688181	2313189184.7228217	6.775523889354568	34.98808391111506	598.1648784576697	390625.9868123124
nilaparvata_lugens_gca014356525v1rs	metazoa	35920.3408356666	4841601807.056297	6.520030152918372	46.54329593361232	477.8349666164118	258598.9163304442
octopus_bimaculoides_gca001194135v2rs	metazoa	57863.87739097169	11630352164.808598	8.258097424126499	98.59945301454673	539.311973986228	358960.7946509777
octopus_sinensis_gca006345805v1	metazoa	54171.40876839987	11276000358.898506	7.686063750926612	93.32389049400284	522.380917081436	333292.65245869826
onchocerca_volvulus	metazoa	5260.759022214881	67557811.8542143	8.469815839458255	66.01108504206492	411.3459410355933	207026.11148439065
onthophagus_taurus_gca000648695v2	metazoa	9682.01430831671	557179334.1256896	4.553690582651166	15.302032505520142	509.9492329916764	338855.36863882415
ooceraea_biroi_gca003672135v1	metazoa	13126.076381319695	1213958586.0457337	6.566445879097845	34.178189807212384	576.1736396411503	368631.1632896448
oppia_nitens_gca028296485v1rs	metazoa	3770.3787655643328	78846135.53906034	4.476904538760209	13.934158938600271	494.12491632079264	172785.33848203422
orbicella_faveolata_gca002042975v1	metazoa	9776.385437155308	160462506.97369412	6.58266805507347	64.53043239061826	477.5233522310926	269800.7966719464
orchesella_cincta	metazoa	2990.4660937422827	12121371.448013106	5.621326616288833	19.69039371565181	423.64039116906207	156433.19651724302
orussus_abietinus_gca000612105v2	metazoa	11214.608959681433	724299703.9553957	6.880935788949726	32.91174822815451	595.5571926331509	385794.8136591828
ostrea_edulis_gca023158985v1rs	metazoa	19553.784094101124	1102265946.7905962	7.985814606741573	100.30395270554176	541.5004213483146	357440.2157377346
owenia_fusiformis_gca903813345v1	metazoa	10829.961952872718	320158313.72051173	6.068292994852447	57.84359017019423	458.1177862326949	332348.13294780406
panonychus_citri_gca014898815v1rs	metazoa	4934.621465968587	83878325.99248795	3.9171029668411865	10.282332473906896	530.2276614310646	213384.3742936841
paramacrobiotus_metropolitanus_gca019649055v1rs	metazoa	4187.702418763743	19075192.09850128	5.9026142193989735	27.3031132788928	480.9575861226484	159611.3630367843
parasteatoda_tepidariorum_gca000365465v3	metazoa	28825.303037974685	2272765325.474774	7.273215189873418	70.1171568603698	500.33615189873416	267033.7397988528
patella_pellucida_gca917208275v1	metazoa	17975.981884257475	1062804083.0814452	8.33252574197456	77.41161217203832	484.2498210450966	232868.09193622897
patella_vulgata_gca932274485v1	metazoa	18172.59515945918	1047705209.5163867	8.066157498193828	74.9445830668997	475.2134379192899	233608.38660374496
patiria_miniata_gca015706575v1	metazoa	14794.09950529422	344738343.731408	8.468538448186079	107.98664194657532	597.982077764277	418751.2289024048
pecten_maximus_gca902652985v1rs	metazoa	18842.09115937596	847835296.8678321	7.729351483634139	79.69226223858217	539.8810416029366	297939.5320607406
pectinophora_gossypiella_gca024362695v1rs	metazoa	23862.37910257319	2984240499.972675	7.182391720422485	61.22725833711562	565.202523569859	368086.29720616486
pediculus_humanus	metazoa	3158.601390820584	19957287.431507707	6.424942049142327	34.54372130830682	514.1002318034307	295225.143049835
